Region,Market,Market_HSN,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Gabon,Household Care,3402,Penetration Rate by Segment,Household Care,percent,Statista,1.307,1.288,1.486,1.623,1.826,2.056,2.181,2.372,2.558,2.682,2.812
Gabon,Household Care,3402,Penetration Rate by Segment,Household Cleaners,percent,Statista,0.588,0.579,0.668,0.73,0.822,0.925,0.981,1.067,1.151,1.207,1.265
Gabon,Household Care,3402,Penetration Rate by Segment,Household Paper,percent,Statista,0.301,0.296,0.342,0.373,0.42,0.473,0.502,0.546,0.588,0.617,0.647
Gabon,Household Care,3402,Penetration Rate by Segment,Laundry Care,percent,Statista,0.523,0.515,0.594,0.649,0.731,0.823,0.872,0.949,1.023,1.073,1.125
Gabon,Household Care,3402,Penetration Rate by Segment,Other Household Care,percent,Statista,0.288,0.283,0.327,0.357,0.402,0.452,0.48,0.522,0.563,0.59,0.619
Gabon,Household Care,3402,Penetration Rate by Segment,Paper Tissues,percent,Statista,0.418,0.412,0.475,0.519,0.584,0.658,0.698,0.759,0.819,0.858,0.9
Gabon,Household Care,3402,Penetration Rate by Segment,"Polishes, Room Scents & Insecticides",percent,Statista,0.392,0.386,0.446,0.487,0.548,0.617,0.654,0.712,0.767,0.805,0.844
Gabon,Household Care,3402,Penetration Rate by Segment,Toilet Paper,percent,Statista,0.457,0.451,0.52,0.568,0.639,0.72,0.763,0.83,0.895,0.939,0.984
Gabon,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),"Amazon.com, Inc.",billion USD (US$),Statista Company DB,177.9,232.9,280.5,386.1,469.8,,,,,,
Gabon,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),Carvana Co.,billion USD (US$),Statista Company DB,0.859,1.955,3.94,5.587,12.81,,,,,,
Gabon,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),"Chewy, Inc.",billion USD (US$),Statista Company DB,2.104,3.533,4.847,7.146,,,,,,,
Gabon,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),Costco Wholesale Corp.,billion USD (US$),Statista Company DB,129,141.6,152.7,166.8,195.9,,,,,,
Gabon,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),"JD.com, Inc.",billion USD (US$),Statista Company DB,53.61,69.83,84.07,108.1,,,,,,,
Gabon,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),"Nike, Inc.",billion USD (US$),Statista Company DB,36.4,39.12,37.4,44.54,,,,,,,
Gabon,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),Target Corp.,billion USD (US$),Statista Company DB,71.88,75.36,78.11,93.56,106,,,,,,
Gabon,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),"The Home Depot, Inc.",billion USD (US$),Statista Company DB,100.9,108.2,110.2,132.1,151.2,,,,,,
Gabon,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),"W.W. Grainger, Inc.",billion USD (US$),Statista Company DB,10.42,11.22,11.49,11.8,13.02,,,,,,
Gabon,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),"Walmart, Inc.",billion USD (US$),Statista Company DB,500.3,514.4,524,559.2,572.8,,,,,,
Gabon,"Toys, Hobby & DIY",950,Revenue,Total,million USD (US$),Statista,4.449,6.085,8.698,14.4,20.2,22.57,28.24,32.88,38.25,42.32,46.63
Gabon,"Toys, Hobby & DIY",950,Revenue,"DIY, Garden & Pets",million USD (US$),Statista,0.333,0.699,1.776,3.935,6.258,7.685,10.07,11.85,13.82,15.54,17.31
Gabon,"Toys, Hobby & DIY",950,Revenue,Hobby & Stationery,million USD (US$),Statista,1.76,2.262,2.858,4.177,5.519,5.986,7.347,8.537,9.941,10.92,11.99
Gabon,"Toys, Hobby & DIY",950,Revenue,Sports & Outdoor,million USD (US$),Statista,0.985,1.347,1.788,2.926,3.885,3.918,4.589,5.127,5.756,6.241,6.737
Gabon,"Toys, Hobby & DIY",950,Revenue,Toys & Baby,million USD (US$),Statista,1.372,1.777,2.275,3.362,4.534,4.984,6.234,7.373,8.738,9.615,10.59
Gabon,"Toys, Hobby & DIY",950,Revenue Change,Total,percent,Statista,,36.772,42.942,65.555,40.278,11.733,25.122,16.431,16.332,10.641,10.184
Gabon,"Toys, Hobby & DIY",950,Revenue Change,"DIY, Garden & Pets",percent,Statista,,110.226,154.077,121.565,59.034,22.803,31.034,17.676,16.624,12.446,11.39
Gabon,"Toys, Hobby & DIY",950,Revenue Change,Hobby & Stationery,percent,Statista,,28.523,26.348,46.151,32.128,8.462,22.736,16.197,16.446,9.848,9.799
Gabon,"Toys, Hobby & DIY",950,Revenue Change,Sports & Outdoor,percent,Statista,,36.765,32.739,63.647,32.775,0.849,17.126,11.724,12.268,8.426,7.947
Gabon,"Toys, Hobby & DIY",950,Revenue Change,Toys & Baby,percent,Statista,,29.519,28.025,47.78,34.86,9.925,25.08,18.271,18.513,10.037,10.14
Gabon,"Toys, Hobby & DIY",950,Average Revenue per User by Segment,Total,USD (US$),Statista,16.81,53.66,76.11,125.3,165,169,196.3,206.9,209.4,233.5,252.8
Gabon,"Toys, Hobby & DIY",950,Average Revenue per User by Segment,"DIY, Garden & Pets",USD (US$),Statista,0.547,9.361,23.79,52.7,83.8,102.9,134.8,155.3,157.6,208.1,249.5
Gabon,"Toys, Hobby & DIY",950,Average Revenue per User by Segment,Hobby & Stationery,USD (US$),Statista,24.71,31.76,40.13,58.64,64.95,55.09,55.07,55.06,56.01,57.04,57.79
Gabon,"Toys, Hobby & DIY",950,Average Revenue per User by Segment,Sports & Outdoor,USD (US$),Statista,2.108,23.45,31.13,50.95,67.64,68.21,79.88,84.43,81.77,103.1,118.8
Gabon,"Toys, Hobby & DIY",950,Average Revenue per User by Segment,Toys & Baby,USD (US$),Statista,3.669,38.67,49.52,73.15,98.66,108.5,132.7,134,137.9,171.5,197.6
Gabon,"Toys, Hobby & DIY",950,Comparable Estimates - eCommerce (Worldwide),*Statista,trillion USD (US$),,2.249,2.429,2.642,3.282,3.86,3.609,4.505,5.037,5.675,6.021,6.429
Gabon,"Toys, Hobby & DIY",950,Comparable Estimates - eCommerce (Worldwide),The BRC,trillion USD (US$),,,,,,2.634,3.048,,,,4.798,
Gabon,"Toys, Hobby & DIY",950,Comparable Estimates - eCommerce (Worldwide),UNCTAD,trillion USD (US$),,,,4.87,,,,,,,,
Gabon,"Toys, Hobby & DIY",950,Online & Offline Split,Offline,percent,Statista,98.543,98.196,97.776,96.653,95.704,95.267,94.76,94.162,93.444,,
Gabon,"Toys, Hobby & DIY",950,Online & Offline Split,Online,percent,Statista,1.457,1.804,2.224,3.347,4.296,4.733,5.24,5.838,6.556,,
Gabon,"Toys, Hobby & DIY",950,Mobile/Desktop Split,Desktop,percent,Statista,89.116,88.532,88.404,87.882,87.861,87.679,87.321,86.97,86.578,,
Gabon,"Toys, Hobby & DIY",950,Mobile/Desktop Split,Mobile,percent,Statista,10.884,11.468,11.596,12.118,12.139,12.321,12.679,13.03,13.422,,
Gabon,"Toys, Hobby & DIY",950,Users by Segment,Total,million users,Statista,0.265,0.113,0.114,0.115,0.122,0.134,0.144,0.159,0.183,0.181,0.184
Gabon,"Toys, Hobby & DIY",950,Users by Segment,"DIY, Garden & Pets",million users,Statista,0.608,0.075,0.075,0.075,0.075,0.075,0.075,0.076,0.088,0.075,0.069
Gabon,"Toys, Hobby & DIY",950,Users by Segment,Hobby & Stationery,million users,Statista,0.071,0.071,0.071,0.071,0.085,0.109,0.133,0.155,0.177,0.191,0.208
