Region,Market,Market_HSN,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Kazakhstan,Household Care,3402,Online & Offline Split,Online,percent,Statista,0.927,1.075,1.288,1.719,2.251,2.951,3.903,5.056,6.424,,
Kazakhstan,Household Care,3402,Mobile/Desktop Split,Desktop,percent,Statista,70.38,67.838,64.468,61.617,59.693,58.622,57.664,57.438,57.226,,
Kazakhstan,Household Care,3402,Mobile/Desktop Split,Mobile,percent,Statista,29.62,32.162,35.532,38.383,40.307,41.378,42.336,42.562,42.774,,
Kazakhstan,Household Care,3402,Users by Segment,Total,million users,Statista,0.498,0.572,0.65,0.722,0.801,0.885,0.968,1.039,1.11,1.187,1.261
Kazakhstan,Household Care,3402,Users by Segment,Dishwashing Detergents,million users,Statista,0.209,0.24,0.273,0.303,0.336,0.372,0.407,0.436,0.466,0.498,0.529
Kazakhstan,Household Care,3402,Users by Segment,Household Cleaners,million users,Statista,0.224,0.257,0.292,0.325,0.36,0.398,0.436,0.468,0.5,0.533,0.567
Kazakhstan,Household Care,3402,Users by Segment,Household Paper,million users,Statista,0.114,0.131,0.149,0.166,0.184,0.203,0.223,0.239,0.255,0.273,0.289
Kazakhstan,Household Care,3402,Users by Segment,Laundry Care,million users,Statista,0.199,0.229,0.26,0.289,0.32,0.354,0.387,0.416,0.444,0.474,0.504
Kazakhstan,Household Care,3402,Users by Segment,Other Household Care,million users,Statista,0.109,0.126,0.143,0.159,0.176,0.195,0.213,0.229,0.244,0.261,0.277
Kazakhstan,Household Care,3402,Users by Segment,Paper Tissues,million users,Statista,0.159,0.183,0.208,0.231,0.256,0.283,0.31,0.333,0.355,0.379,0.403
Kazakhstan,Household Care,3402,Users by Segment,"Polishes, Room Scents & Insecticides",million users,Statista,0.149,0.171,0.195,0.217,0.24,0.265,0.29,0.312,0.333,0.356,0.378
Kazakhstan,Household Care,3402,Users by Segment,Toilet Paper,million users,Statista,0.174,0.2,0.227,0.253,0.28,0.31,0.339,0.364,0.389,0.415,0.441
Kazakhstan,Household Care,3402,Penetration Rate by Segment,Dishwashing Detergents,percent,Statista,1.156,1.311,1.471,1.615,1.771,1.935,2.095,2.227,2.356,2.494,2.626
Kazakhstan,Household Care,3402,Penetration Rate by Segment,Household Care,percent,Statista,2.752,3.121,3.502,3.845,4.216,4.606,4.989,5.302,5.611,5.943,6.263
Kazakhstan,Household Care,3402,Penetration Rate by Segment,Household Cleaners,percent,Statista,1.239,1.404,1.576,1.73,1.897,2.073,2.245,2.386,2.525,2.672,2.813
Kazakhstan,Household Care,3402,Penetration Rate by Segment,Household Paper,percent,Statista,0.633,0.718,0.805,0.884,0.97,1.059,1.147,1.219,1.29,1.365,1.437
Kazakhstan,Household Care,3402,Penetration Rate by Segment,Laundry Care,percent,Statista,1.101,1.248,1.401,1.538,1.686,1.843,1.996,2.121,2.244,2.375,2.501
Kazakhstan,Household Care,3402,Penetration Rate by Segment,Other Household Care,percent,Statista,0.606,0.687,0.77,0.846,0.927,1.013,1.098,1.166,1.234,1.306,1.375
Kazakhstan,Household Care,3402,Penetration Rate by Segment,Paper Tissues,percent,Statista,0.881,0.999,1.121,1.231,1.349,1.474,1.596,1.697,1.795,1.9,2
Kazakhstan,Household Care,3402,Penetration Rate by Segment,"Polishes, Room Scents & Insecticides",percent,Statista,0.826,0.936,1.05,1.154,1.265,1.382,1.497,1.591,1.683,1.781,1.875
