Region,Market,Market_HSN,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Luxembourg,Toys & Baby,9503,Users,Baby,million users,Statista,0.038,0.043,0.05,0.057,0.064,0.071,0.078,0.084,0.089,0.096,0.102
Luxembourg,Toys & Baby,9503,Users,Other Toys & Baby,million users,Statista,0.011,0.013,0.015,0.017,0.019,0.021,0.023,0.025,0.027,0.029,0.031
Luxembourg,Toys & Baby,9503,Users,Toys,million users,Statista,0.05,0.058,0.066,0.075,0.085,0.095,0.104,0.111,0.119,0.127,0.136
Luxembourg,Toys & Baby,9503,Penetration Rate,Baby,percent,Statista,6.393,7.15,8.04,9.031,10.077,11.121,12.026,12.764,13.504,14.333,15.113
Luxembourg,Toys & Baby,9503,Penetration Rate,Other Toys & Baby,percent,Statista,1.918,2.145,2.412,2.709,3.023,3.336,3.608,3.829,4.051,4.299,4.532
Luxembourg,Toys & Baby,9503,Penetration Rate,Toys,percent,Statista,8.525,9.533,10.72,12.042,13.436,14.828,16.035,17.019,18.005,19.111,20.153
Luxembourg,Toys & Baby,9503,Penetration Rate,Toys & Baby,percent,Statista,10.656,11.916,13.4,15.052,16.796,18.535,20.044,21.273,22.507,23.89,25.194
Luxembourg,Sports & Outdoor,9506,Top Company Revenues (Worldwide & Consolidated),Adidas Ag,billion USD (US$),Statista Company DB,,26.09,26.7,22.79,25.49,,,,,,
Luxembourg,Sports & Outdoor,9506,Top Company Revenues (Worldwide & Consolidated),"Amazon.com, Inc.",billion USD (US$),Statista Company DB,177.9,232.9,280.5,386.1,469.8,,,,,,
Luxembourg,Sports & Outdoor,9506,Top Company Revenues (Worldwide & Consolidated),Anta Sports Products Ltd.,billion USD (US$),Statista Company DB,2.535,3.758,5.059,5.348,,,,,,,
